product_id,product_name,department,Category,Product_type,final_price,discount_percentage,rating,rating_count,price_segment,engagement_level,performance_segment
B09GFN8WZL,"Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",Computers & Accessories,Accessories & Peripherals,MousePads,378.0,62,4.1,1779.0,Budget,Medium Engagement,Low Performer
B095X38CJS,"BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack (10 cols X 4 Sheets) Double Side Color for Office Printing, Art and Craft.",OfficeProducts,OfficePaperProducts,ColouredPaper,99.0,0,4.3,388.0,Budget,Low Engagement,Hidden Gem
B07ZKD8T1Q,Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router and Modem | Ups for Router up to 2A | ups for uninterrupted wi-fi,Computers & Accessories,NetworkingDevices,USBCables,1499.0,50,4.5,8656.0,Mid-Range,Medium Engagement,Star Product
B07G3YNLJB,Crucial BX500 240GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT240BX500SSD1),Computers & Accessories,Components,USBCables,1815.0,41,4.5,92925.0,Mid-Range,High Engagement,Star Product
B00P93X2H6,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled",OfficeProducts,OfficePaperProducts,"Notebooks,WritingPads&Diaries",67.0,11,4.1,1269.0,Budget,Medium Engagement,Low Performer
B0798PJPCL,Portronics My buddy plus Adjustable Laptop cooling Table (Brown),Computers & Accessories,Accessories & Peripherals,LaptopSleeves&Slipcases,1889.0,30,4.3,17394.0,Mid-Range,High Engagement,Star Product
B09GFWJDY1,"ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with Supporting Bluetooth v5.0, Voice Assistant, Rapid Charge, Call Function & Magnetic Earpiece, with mic (Metallic Blue)",Electronics,"Headphones,Earbuds & Accessories",HDMICables,499.0,67,3.6,9169.0,Budget,Medium Engagement,Mass but Risky
B09MZ6WZ6V,"INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop (Black, 900L x 400B x 2H mm)",Computers & Accessories,Accessories & Peripherals,MousePads,499.0,50,4.4,1030.0,Budget,Medium Engagement,Hidden Gem
B094QZLJQ6,"Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",Computers & Accessories,ExternalDevices & DataStorage,USBCables,5799.0,28,4.5,50273.0,Premium,High Engagement,Star Product
B07L3NDN24,"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",Electronics,HomeAudio,HDMICables,499.0,38,3.9,6742.0,Budget,Medium Engagement,Mass but Risky
B08WD18LJZ,"TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old, Black",Computers & Accessories,Accessories & Peripherals,MousePads,249.0,59,4.0,1208.0,Budget,Medium Engagement,Low Performer
B09CMM3VGK,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",Computers & Accessories,Accessories & Peripherals,USBCables,179.0,64,4.0,1933.0,Budget,Medium Engagement,Low Performer
B06XDKWLJH,"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)",Computers & Accessories,ExternalDevices & DataStorage,USBCables,4449.0,22,4.4,25006.0,Mid-Range,High Engagement,Star Product
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),Computers & Accessories,Accessories & Peripherals,USBCables,299.0,46,4.6,33434.0,Budget,High Engagement,Star Product
B07J2NGB69,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293",Computers & Accessories,Accessories & Peripherals,MousePads,629.0,55,4.4,6301.0,Budget,Medium Engagement,Star Product
B00MUTWLW4,"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black",Computers & Accessories,Accessories & Peripherals,MousePads,2595.0,21,4.4,22618.0,Mid-Range,High Engagement,Star Product
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers & Accessories,Accessories & Peripherals,USBCables,389.0,65,4.3,974.0,Budget,Low Engagement,Hidden Gem
B017NC2IPM,"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",Computers & Accessories,NetworkingDevices,USBCables,1799.0,38,4.3,20342.0,Mid-Range,High Engagement,Star Product
B00N1U7JXM,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing",OfficeProducts,OfficePaperProducts,"Notebooks,WritingPads&Diaries",90.0,49,4.4,7429.0,Budget,Medium Engagement,Star Product
B08HQL67D6,OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),Computers & Accessories,Accessories & Peripherals,LaptopSleeves&Slipcases,599.0,0,4.0,26423.0,Budget,High Engagement,Low Performer
B09RKFBCV7,"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode",Electronics,WearableTechnology,HDMICables,1999.0,75,4.2,31305.0,Mid-Range,High Engagement,Star Product
B08KHM9VBJ,"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",Computers & Accessories,NetworkingDevices,USBCables,2099.0,35,3.8,11213.0,Mid-Range,High Engagement,Mass but Risky
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),Computers & Accessories,Accessories & Peripherals,LaptopSleeves&Slipcases,179.0,64,4.1,10174.0,Budget,High Engagement,Low Performer
B00CEQEGPI,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",Computers & Accessories,Accessories & Peripherals,MousePads,1345.0,41,4.2,17413.0,Mid-Range,High Engagement,Star Product
B08B6XWQ1C,"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs",Electronics,Cameras & Photography,TripodLegs,349.0,65,4.2,6676.0,Budget,Medium Engagement,Star Product
B01DGVKBC6,"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem, Router",Computers & Accessories,Accessories & Peripherals,EthernetCables,287.0,42,4.4,8076.0,Budget,Medium Engagement,Star Product
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers & Accessories,Accessories & Peripherals,USBCables,599.0,0,4.3,355.0,Budget,Low Engagement,Hidden Gem
B08JD36C6H,Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen 1 (Multicolor),Computers & Accessories,ExternalDevices & DataStorage,USBCables,349.0,22,4.1,18656.0,Budget,High Engagement,Low Performer
B00E3DVQFS,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",Electronics,GeneralPurposeBatteries & BatteryChargers,HDMICables,879.0,21,4.4,31599.0,Budget,High Engagement,Star Product
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",Computers & Accessories,Accessories & Peripherals,USBCables,199.0,80,3.9,1075.0,Budget,Medium Engagement,Low Performer
B00BN5SNF0,"ENVIE® (AA10004PLNi-CD) AA Rechargeable Batteries, Low Self Discharge, AA 1000mAh Ni-CD (Pack of 4)",Electronics,GeneralPurposeBatteries & BatteryChargers,HDMICables,250.0,0,3.9,13971.0,Budget,High Engagement,Mass but Risky
B09SGGRKV8,"ZEBRONICS Zeb-Buds 30 3.5Mm Stereo Wired in Ear Earphones with Mic for Calling, Volume Control, Multifunction Button, 14Mm Drivers, Stylish Eartip,1.2 Meter Durable Cable and Lightweight Design(Red)",Electronics,"Headphones,Earbuds & Accessories",HDMICables,199.0,60,3.6,2492.0,Budget,Medium Engagement,Low Performer
B07XLCFSSN,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",Computers & Accessories,Accessories & Peripherals,USBCables,899.0,53,4.4,13552.0,Budget,High Engagement,Star Product
B09RZS1NQT,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",Computers & Accessories,Accessories & Peripherals,USBCables,199.0,80,4.0,575.0,Budget,Low Engagement,Low Performer
B084BR3QX8,LAPSTER Accessories Power Cable Cord 2 Pin Laptop Adapter and Tape Recorder 1.5M,Computers & Accessories,Accessories & Peripherals,LaptopSleeves&Slipcases,149.0,85,3.5,2523.0,Budget,Medium Engagement,Low Performer
B09VC2D2WG,"Portronics Ruffpad 12E Re-Writable LCD Writing Pad with 30.4cm (12 inch) Writing Area, Single Tap Erase, Smart Lock, Long Battery Life, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",Computers & Accessories,Accessories & Peripherals,MousePads,469.0,69,4.1,352.0,Budget,Low Engagement,Low Performer
B09163Q5CD,"Verilux® USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub with 4K HDMI Output, USB 2.0/3.0 Ports, SD/Micro SD Card Reader Compatible for MacBook Pro 2016-2020, MacBook Air 2018-2020, Type-C Devices",Computers & Accessories,Accessories & Peripherals,USBCables,1187.0,38,4.1,1662.0,Mid-Range,Medium Engagement,Low Performer
B08K9PX15C,Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights,Computers & Accessories,Accessories & Peripherals,Webcams,849.0,43,4.0,7352.0,Budget,Medium Engagement,Low Performer
B083RD1J99,"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)",Computers & Accessories,Accessories & Peripherals,MousePads,328.0,18,4.1,3441.0,Budget,Medium Engagement,Low Performer
B09Z7YGV3R,"Anjaney Enterprise Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip (Black)",Computers & Accessories,Accessories & Peripherals,LaptopSleeves&Slipcases,269.0,62,4.0,93.0,Budget,Low Engagement,Low Performer
B00N3XLDW0,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,Electronics,Cameras & Photography,BatteryChargers,299.0,25,3.8,40895.0,Budget,High Engagement,Mass but Risky
B07Z53L5QL,"ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (2021) / 8th Gen / 7th Gen with Stylus Pen, Black",Computers & Accessories,Accessories & Peripherals,Cases,549.0,63,4.3,11006.0,Budget,High Engagement,Star Product
B00P93X0VO,"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240mm*180mm",OfficeProducts,OfficePaperProducts,"Notebooks,WritingPads&Diaries",114.0,5,4.2,8938.0,Budget,Medium Engagement,Star Product
B07SBGFDX9,"Pentonic Multicolor Ball Point Pen, Pack of 10",OfficeProducts,OfficePaperProducts,"Pens,Pencils&WritingSupplies",120.0,0,4.1,4308.0,Budget,Medium Engagement,Low Performer
B09C6HWG18,"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C to C Cable, Supports PD & QC 3.0 Charging, 5 GBPS Data Transmission – Black",Computers & Accessories,Accessories & Peripherals,USBCables,970.0,51,4.2,462.0,Budget,Low Engagement,Hidden Gem
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers & Accessories,Accessories & Peripherals,USBCables,209.0,70,4.5,107686.0,Budget,High Engagement,Star Product
B07X2L5Z8C,"Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Computer Mouse with Quiet Click for Laptop, Notebook, PC and Mac - Graphite",Computers & Accessories,Accessories & Peripherals,MousePads,1490.0,35,4.6,10652.0,Mid-Range,High Engagement,Star Product
B00VA7YYUO,Apsara Platinum Pencils Value Pack - Pack of 20,Home & Kitchen,CraftMaterials,Pencils,99.0,0,4.3,5036.0,Budget,Medium Engagement,Star Product
B07L9FW9GF,"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",Computers & Accessories,Accessories & Peripherals,MousePads,149.0,40,4.0,5057.0,Budget,Medium Engagement,Low Performer
B08D64C9FN,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,Computers & Accessories,Accessories & Peripherals,USBCables,575.0,79,4.2,8537.0,Budget,Medium Engagement,Star Product
B07XJYYH7L,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C Usb Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)",Computers & Accessories,Accessories & Peripherals,USBCables,333.0,67,3.3,9792.0,Budget,Medium Engagement,Mass but Risky
B00LOD70SC,Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),OfficeProducts,OfficePaperProducts,"Pens,Pencils&WritingSupplies",178.0,15,4.3,2450.0,Budget,Medium Engagement,Hidden Gem
B09X76VL5L,"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",Electronics,"Headphones,Earbuds & Accessories",HDMICables,1599.0,54,3.7,676.0,Mid-Range,Low Engagement,Low Performer
B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),Electronics,"Headphones,Earbuds & Accessories",HDMICables,499.0,62,3.9,1173.0,Budget,Medium Engagement,Low Performer
B07S7DCJKS,"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)",Computers & Accessories,Accessories & Peripherals,MousePads,199.0,60,4.3,9998.0,Budget,Medium Engagement,Star Product
B09NC2TY11,"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display, 320x385 px Resolution, 100 Sports Modes, Stock Market Info Smartwatch for Men & Women (Olive Green)",Electronics,WearableTechnology,HDMICables,2499.0,58,4.1,5852.0,Mid-Range,Medium Engagement,Low Performer
B0BDS8MY8J,"Lapster Caddy for ssd and HDD, Optical Bay 2nd Hard Drive Caddy, Caddy 9.5mm for Laptop",Computers & Accessories,Components,USBCables,199.0,80,4.2,362.0,Budget,Low Engagement,Hidden Gem
B09X7DY7Q4,SanDisk Extreme SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Cameras 170MB/s Read & 80MB/s Write,Electronics,Accessories,HDMICables,939.0,48,4.5,205052.0,Budget,High Engagement,Star Product
B09YV575RK,"Fire-Boltt Ring Pro Bluetooth Calling, 1.75” 320*385px High Res, IP68 & SpO2 Monitoring, Pin Code Locking Functionality & Split Screen Access, Built in Mic & Speaker for HD Calls, Black, Free Size",Electronics,WearableTechnology,HDMICables,2499.0,75,4.0,9090.0,Mid-Range,Medium Engagement,Low Performer
B08LW31NQ6,"Lenovo 600 Bluetooth 5.0 Silent Mouse: Compact, Portable, Dongle-Free Multi-Device connectivity with Microsoft Swift Pair | 3-Level Adjustable DPI up to 2400 | Battery Life: up to 1 yr",Computers & Accessories,Accessories & Peripherals,MousePads,1439.0,50,4.5,4099.0,Mid-Range,Medium Engagement,Hidden Gem
B09ND94ZRG,"Boult Audio Airbass Propods X TWS Bluetooth Truly Wireless in Ear Earbuds with Mic, 32H Playtime, Fast Charging Type-C, Ipx5 Water Resistant, Touch Controls and Voice Assistant (Red)",Electronics,"Headphones,Earbuds & Accessories",HDMICables,1099.0,82,3.5,12966.0,Mid-Range,High Engagement,Mass but Risky
B00P93X6EK,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Unruled, 300 Pages",OfficeProducts,OfficePaperProducts,"Notebooks,WritingPads&Diaries",157.0,2,4.5,4428.0,Budget,Medium Engagement,Hidden Gem
B07KRCW6LZ,"TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.9-10.15",Computers & Accessories,NetworkingDevices,USBCables,999.0,38,4.3,12093.0,Budget,High Engagement,Star Product
B0994GP1CX,"LS LAPSTER Quality Assured Universal Silicone 15.6"" Keyboard Protector Skin|| Keyboard Dust Cover|| Keyboard Skin for 15.6"" Laptop| 15.6"" Keyguard| (3.93 x 11.81 x 0.39 inches)",Computers & Accessories,Accessories & Peripherals,DustCovers,115.0,88,3.3,5692.0,Budget,Medium Engagement,Mass but Risky
B07H8W9PB6,"KLAM LCD Writing Tablet Screenwriting Toys Board Smart Digital E-Note Pad 8.5 Inch Light Weight Magic Slate for Drawing Playing Noting by Kids and Adults Best Birthday Gift Girls Boys, Multicolor",Computers & Accessories,Accessories & Peripherals,MousePads,175.0,65,4.1,21.0,Budget,Low Engagement,Low Performer
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,Electronics,Cameras & Photography,Tabletop&TravelTripods,1999.0,57,3.8,1880.0,Mid-Range,Medium Engagement,Low Performer
B08D9NDZ1Y,"HP Deskjet 2331 Colour Printer, Scanner and Copier for Home/Small Office, Compact Size, Reliable, Easy Set-Up Through Smart App On Your Pc Connected Through USB, Ideal for Home.",Computers & Accessories,"Printers,Inks & Accessories",USBCables,3999.0,8,3.5,21762.0,Mid-Range,High Engagement,Mass but Risky
B0085IATT6,"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",Computers & Accessories,NetworkingDevices,USBCables,899.0,50,4.1,22375.0,Budget,High Engagement,Low Performer
B08WJ86PV2,RPM Euro Games Gaming Mousepad Speed Type Extended Large (Size - 800 mm x 300 mm x 3 mm),Computers & Accessories,Accessories & Peripherals,MousePads,299.0,70,4.5,2453.0,Budget,Medium Engagement,Hidden Gem
B078HRR1XV,Wacom One by CTL-472/K0-CX Digital Drawing Graphics Pen Tablet (Red & Black) Small (6-inch x 3.5-inch)(15x8cm) | Battery Free Cordless Pen with 2048 Pressure Level,Computers & Accessories,Accessories & Peripherals,MousePads,3303.0,30,4.4,13544.0,Mid-Range,High Engagement,Star Product
B09P22HXH6,"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play | Cloud Grey",Computers & Accessories,Accessories & Peripherals,Webcams,1890.0,66,4.1,10976.0,Mid-Range,High Engagement,Low Performer
B00LM4X3XE,Parker Quink Ink Bottle (Black),OfficeProducts,OfficePaperProducts,"Pens,Pencils&WritingSupplies",90.0,10,4.3,3061.0,Budget,Medium Engagement,Hidden Gem
B09YLFHFDW,"Sony WI-C100 Wireless Headphones with Customizable Equalizer for Deep Bass & 25 Hrs Battery, DSEE-Upscale, Splash Proof, 360RA, Fast Pair, in-Ear Bluetooth Headset with mic for Phone Calls (Black)",Electronics,"Headphones,Earbuds & Accessories",HDMICables,1599.0,43,3.6,2272.0,Mid-Range,Medium Engagement,Low Performer
